,Game of Throws_VS_Kindha's Disappointments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Erik Burton,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amelia Keenan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Amelia Keenan,Pass,Stephen Close,Pass,Amelia Keenan,Pass,Shubho Bo Biswas,Pass,Steve Chow,Pass,Amelia Keenan,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Erik Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Richard Gregory,Pass,Jim Robinson,Pass,Erik Burton,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A Windmill Full of Corpses_VS_Huck Huck Goose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,1st half,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,2nd half,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,Score,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kris Bergmann,Pass,Amos Lee,Pass,Tanya Gallant,Pass,Amos Lee,Pass,Tanya Gallant,Pass,Hope Celani,Pass,Amos Lee,Pass,Greg Probe,Pass,Amos Lee,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Dan Thomson,Pass,Ariel Untiveros,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Jean Surette,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kris Bergmann,Pass,Hope Celani,Pass,Tanya Gallant,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jean Surette,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kris Bergmann,Pass,Amos Lee,Pass,Aleks O(S),Pass,Geoff Liu,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Rob Tyson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Geoff Liu,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Morgan Howard,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Dan Thomson,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Hope Celani,Pass,Greg Kung,Pass,Amos Lee,Pass,Tanya Gallant,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Tanya Gallant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Hope Celani,Pass,Tanya Gallant,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Yingdi Wu,Pass,Jean Surette,Pass,Dan Thomson,Pass,An Tran,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kris Bergmann,Pass,Aleks O(S),Pass,Amos Lee,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Trevor Stocki,Pass,Dan Thomson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Kris Bergmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Greg Kung,Pass,Tanya Gallant,Pass,Kris Bergmann,Pass,Tanya Gallant,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Aleks O(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Neena Sidhu,Pass,Greg Probe,Pass,Amos Lee,Pass,Aleks O(S),,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Melissa Berry,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Neena Sidhu,Pass,Kris Bergmann,Pass,Greg Probe,Pass,Amos Lee,Pass,Aleks O(S),Pass,Neena Sidhu,Pass,Aleks O(S),Pass,Amos Lee,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Saskia Vanderloo,Pass,Ariel Untiveros,Pass,An Tran,Pass,Morgan Howard,Pass,Dan Thomson,Pass,Morgan Howard,Pass,An Tran,Pass,Morgan Howard,Pass,Dan Thomson,Pass,Ariel Untiveros,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kris Bergmann,Pass,Neena Sidhu,Pass,Aleks O(S),Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Ariel Untiveros,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Greg Kung,Pass,Kris Bergmann,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Ariel Untiveros,Pass,An Tran,Pass,Jean Surette,Pass,Ariel Untiveros,Pass,Rob Tyson,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Kung,Pass,Geoff Liu,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Ariel Untiveros,Pass,Jean Surette,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Hope Celani,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,Dan Thomson,Pass,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Amos Lee,Pass,Geoff Liu,Pass,Amos Lee,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kris Bergmann,Pass,Neena Sidhu,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Jean Surette,Pass,Ariel Untiveros,Pass,An Tran,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Amos Lee,Pass,Aleks O(S),Pass,Greg Kung,Pass,Aleks O(S),Pass,Tanya Gallant,Pass,Amos Lee,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Morgan Howard,Pass,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Hope Celani,Pass,Amos Lee,Pass,Tanya Gallant,Pass,Amos Lee,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Melissa Berry,Pass,Trevor Stocki,Pass,Melissa Berry,Pass,Ariel Untiveros,Pass,Catherine Horvath,Pass,Melissa Berry,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Jean Surette,Pass,Melissa Berry,Pass,Ariel Untiveros,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kris Bergmann,Pass,Greg Probe,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Melissa Berry,Pass,Trevor Stocki,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Neena Sidhu,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Rob Tyson,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,Saskia Vanderloo,Pass,Rob Tyson,Pass,Ariel Untiveros,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Geoff Liu,Pass,Tanya Gallant,Pass,Kris Bergmann,Pass,Amos Lee,Pass,Greg Probe,Pass,Amos Lee,Pass,Greg Probe,Pass,Kris Bergmann,Pass,Neena Sidhu,Pass,Amos Lee,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Yingdi Wu,Pass,Saskia Vanderloo,Pass,Dan Thomson,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Tanya Gallant,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Morgan Howard,Pass,Ariel Untiveros,Pass,Jean Surette,Pass,Morgan Howard,Pass,Catherine Horvath,Pass,Morgan Howard,Pass,Jean Surette,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Ariel Untiveros,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Kris Bergmann,Pass,Greg Probe,Pass,Greg Kung,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,Dan Thomson,Pass,Yingdi Wu,Pass,Dan Thomson,Pass,An Tran,Pass,Dan Thomson,Pass,Rob Tyson,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Kung,Pass,Neena Sidhu,Pass,Amos Lee,Pass,Tanya Gallant,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Tanya Gallant,Pass,Christopher Kraft(S),Pass,Geoff Liu,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,An Tran,Pass,Dan Thomson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Kung,Pass,Greg Probe,Pass,Neena Sidhu,Pass,Greg Probe,Pass,Greg Kung,Pass,Christopher Kraft(S),,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Saskia Vanderloo,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,Dan Thomson,Pass,Yingdi Wu,Pass,Ariel Untiveros,Pass,Dan Thomson,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kris Bergmann,Pass,Christopher Kraft(S),Pass,Kris Bergmann,Pass,Geoff Liu,Pass,Greg Probe,Pass,Aleks O(S),Pass,Greg Probe,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Melissa Berry,Pass,Morgan Howard,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Morgan Howard,Pass,Dan Thomson,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Greg Probe,Pass,Hope Celani,Pass,Aleks O(S),Pass,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,An Tran,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Greg Kung,Pass,Amos Lee,Pass,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Ariel Untiveros,Pass,Trevor Stocki,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,Trevor Stocki,Pass,Dan Thomson,Pass,Melissa Berry,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,Pass,Kris Bergmann,Pass,Hope Celani,Pass,Amos Lee,Pass,Greg Kung,Pass,Kris Bergmann,Pass,Amos Lee,Pass,Aleks O(S),,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Catherine Horvath,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,Dan Thomson,Pass,Melissa Berry,Pass,Trevor Stocki,Pass,Melissa Berry,Pass,Ariel Untiveros,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Amos Lee,Pass,Tanya Gallant,Pass,Amos Lee,Pass,Greg Probe,Pass,Kris Bergmann,Pass,Greg Probe,Pass,Tanya Gallant,Pass,Greg Probe,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Melissa Berry,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Melissa Berry,Pass,Jean Surette,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Aleks O(S),Pass,Amos Lee,Pass,Aleks O(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,Morgan Howard,Pass,Jean Surette,Pass,Morgan Howard,Pass,Jean Surette,Pass,Catherine Horvath,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Morgan Howard,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Neena Sidhu,Pass,Amos Lee,Pass,Tanya Gallant,Pass,Kris Bergmann,Pass,Christopher Kraft(S),Pass,Kris Bergmann,Pass,Greg Probe,Pass,Christopher Kraft(S),,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ariel Untiveros,Pass,Dan Thomson,Pass,Yingdi Wu,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Probe,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Dan Thomson,Pass,An Tran,Pass,Ariel Untiveros,Pass,Dan Thomson,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Kris Bergmann,Pass,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Ariel Untiveros,Pass,An Tran,Pass,Ariel Untiveros,Pass,Dan Thomson,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Tanya Gallant,Pass,Amos Lee,Pass,Christopher Kraft(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Jean Surette,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,Pass,Greg Probe,Pass,Geoff Liu,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,Melissa Berry,Pass,Trevor Stocki,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Kung,Pass,Geoff Liu,Pass,Hope Celani,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jean Surette,Pass,Ariel Untiveros,Pass,Melissa Berry,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Hope Celani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Aleks O(S),Pass,Greg Kung,Pass,Amos Lee,Pass,Hope Celani,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Jean Surette,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Catherine Horvath,Pass,Morgan Howard,Pass,Melissa Berry,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Kung,Pass,Greg Probe,Pass,Amos Lee,Pass,Greg Probe,Pass,Greg Kung,Pass,Amos Lee,Pass,Greg Kung,Pass,Amos Lee,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Trevor Stocki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Ariel Untiveros,Pass,Melissa Berry,Pass,Morgan Howard,Pass,Jean Surette,Pass,Morgan Howard,Pass,Trevor Stocki,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Hope Celani,Pass,Aleks O(S),Pass,Geoff Liu,Pass,Amos Lee,Pass,Aleks O(S),Pass,Amos Lee,Pass,Greg Probe,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,An Tran,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Dan Thomson,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Christopher Kraft(S),Pass,Greg Probe,Pass,Tanya Gallant,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Yingdi Wu,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Greg Probe,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Dan Thomson,Pass,Morgan Howard,Pass,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kris Bergmann,Pass,Tanya Gallant,Pass,Greg Probe,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Yingdi Wu,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Kris Bergmann,Pass,Greg Kung,Pass,Aleks O(S),Pass,Geoff Liu,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jean Surette,Pass,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,Pass,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jean Surette,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Greg Kung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Geoff Liu,Pass,Aleks O(S),Pass,Greg Kung,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Rob Tyson,Pass,Ariel Untiveros,Pass,Morgan Howard,Pass,Saskia Vanderloo,Pass,An Tran,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Hope Celani,Pass,Geoff Liu,Pass,Aleks O(S),Pass,Amos Lee,Pass,Greg Probe,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Yingdi Wu,Pass,Morgan Howard,Pass,Rob Tyson,Pass,Trevor Stocki,Pass,Saskia Vanderloo,Pass,Rob Tyson,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scoobers in Paris_VS_Conflict of Interests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,1st half,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,2nd half,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,Score,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Geofford Seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Sebastien Benard,Pass,Mackenzie King,Pass,Matt Trouble Andruff,Pass,Vanessa Lyon,Pass,Matt Trouble Andruff,Pass,Andrew McGregor,,,,,,,,,,,,,,,,
