,Direction,>>>>>>,POINT,David Townsend,Pass,Douglas Brierley,Pass,Christopher Castonguay,Pass,Mark Donahue,Pass,David Townsend,Pass,Mark Donahue,Pass,David Townsend,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Castonguay,D-,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mark Donahue,D-,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Marie-Claude Lacombe,D-,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Adrienne Junek,Pass,Nina Ramic,Pass,Adrienne Junek,Pass,Patrick Kenzie,Pass,Nina Ramic,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Chris Tran,D-,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Dan Thomson,D-,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mehmet Karman,D-,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Patrick Kenzie,D-,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Adrienne Junek,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Andrea Proulx,Pass,Megan Berry,Pass,David Townsend,Pass,Christopher Castonguay,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Jonathan Pindur,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,David Townsend,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Andrew W Cameron,Pass,Christopher Keates,Pass,Patrick Kenzie,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Castonguay,D+,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives,D+,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Andrea Proulx,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Mark Donahue,Pass,Marie-Claude Lacombe,Pass,Geofford seaborn,Pass,Andrea Proulx,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Dan Thomson,Pass,Nina Ramic,Pass,Christopher Keates,Pass,Dan Thomson,Pass,Christopher Keates,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Alec Clark,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Geofford seaborn,D+,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mark Donahue,D+,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Andrea Proulx,D+,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Rob Ives,Pass,Megan Berry,Pass,Douglas Brierley,Pass,Geofford seaborn,Pass,Christopher Castonguay,Pass,Marie-Claude Lacombe,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Castonguay,D-,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Geofford seaborn,D-,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives,D-,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Marie-Claude Lacombe,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Megan Berry,D-,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Chris Tran,Pass,Adrienne Junek,Pass,Patrick Kenzie,Pass,Chris Tran,Pass,Patrick Kenzie,Pass,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Alec Clark,Pass,Andrea Proulx,Pass,David Townsend,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Chris Tran,D+,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Keates,D+,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Dan Thomson,D+,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Patrick Kenzie,D+,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Adrienne Junek,D+,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Nina Ramic,D+,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Rob Ives,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Andrew W Cameron,D+,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Chris Tran,D+,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jonathan Pindur,D+,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mehmet Karman,D+,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Neena Sidhu,D+,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mel Berry,D+,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Andrew W Cameron,Pass,Christopher Keates,Pass,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Keates,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Dan Thomson,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Patrick Kenzie,D-,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Adrienne Junek,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Rob Ives,Pass,Andrea Proulx,Pass,Megan Berry,Pass,Andrea Proulx,Pass,David Townsend,Pass,Geofford seaborn,Pass,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Alec Clark,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Geofford seaborn,D-,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives,D-,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Megan Berry,D-,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Adrienne Junek,Pass,Christopher Keates,Pass,Patrick Kenzie,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Keates,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mehmet Karman,D-,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Patrick Kenzie,D-,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Adrienne Junek,D-,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Megan Berry,Pass,Mark Donahue,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Mel Berry,Pass,Neena Sidhu,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Marie-Claude Lacombe,Pass,Mark Donahue,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Andrew W Cameron,Pass,Dan Thomson,Pass,Andrew W Cameron,Pass,Chris Tran,Pass,Jonathan Pindur,Pass,Dan Thomson,Pass,Andrew W Cameron,Pass,Dan Thomson,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,
,O-,Alec Clark,D+,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Geofford seaborn,D+,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mark Donahue,D+,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Geofford seaborn,Pass,Christopher Castonguay,Pass,Andrea Proulx,Pass,Christopher Castonguay,Pass,Rob Ives,Pass,Andrea Proulx,Pass,Douglas Brierley,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Castonguay,D-,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Geofford seaborn,D-,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives,D-,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Megan Berry,D-,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,David Townsend,Pass,Andrea Proulx,Pass,Christopher Castonguay,Pass,Mark Donahue,Pass,Andrea Proulx,Pass,Christopher Castonguay,Pass,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Mel Berry,Pass,Mehmet Karman,Pass,Andrew W Cameron,Pass,Dan Thomson,Pass,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Chris Tran,D-,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Dan Thomson,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mehmet Karman,D-,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mel Berry,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Rob Ives,Pass,Megan Berry,Pass,Rob Ives,Pass,Douglas Brierley,Pass,Geofford seaborn,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Nina Ramic,Pass,Adrienne Junek,Pass,Christopher Keates,Pass,Patrick Kenzie,Pass,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Alec Clark,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Geofford seaborn,D+,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives,D+,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Mark Donahue,Pass,Andrea Proulx,Pass,Megan Berry,Pass,Andrea Proulx,Pass,Christopher Castonguay,Pass,Megan Berry,Pass,Douglas Brierley,Pass,Megan Berry,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Castonguay,D-,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mark Donahue,D-,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Megan Berry,D-,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Christopher Keates,Pass,Adrienne Junek,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Marie-Claude Lacombe,Pass,Andrea Proulx,Pass,David Townsend,Pass,Geofford seaborn,Pass,Rob Ives,Pass,Geofford seaborn,Pass,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Nina Ramic,Pass,Adrienne Junek,Pass,Christopher Keates,Pass,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Chris Tran,D-,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Keates,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Pindur,D-,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Patrick Kenzie,D-,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Adrienne Junek,D-,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Mark Donahue,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Andrew W Cameron,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Castonguay,D+,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Geofford seaborn,D+,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mark Donahue,D+,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,David Townsend,Pass,Rob Ives,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Alec Clark,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Castonguay,D-,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives,D-,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Megan Berry,D-,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Neena Sidhu,Pass,Mehmet Karman,Pass,Mel Berry,Pass,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Pindur,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mehmet Karman,D-,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Patrick Kenzie,D-,Mark Donahue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Andrea Proulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mel Berry,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Douglas Brierley,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Adrienne Junek,Pass,Andrew W Cameron,Pass,Chris Tran,Pass,Nina Ramic,Pass,Andrew W Cameron,Pass,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Alec Clark,D+,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives,D+,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Andrea Proulx,Pass,Christopher Castonguay,Pass,Geofford seaborn,Pass,Christopher Castonguay,Pass,Geofford seaborn,Pass,Megan Berry,Pass,Christopher Castonguay,Pass,Mark Donahue,Pass,Alec Clark,Pass,Christopher Castonguay,Pass,Andrea Proulx,Pass,Megan Berry,Pass,Geofford seaborn,Pass,Christopher Castonguay,Pass,Geofford seaborn,Pass,Andrea Proulx,Pass,Christopher Castonguay,Pass,Andrea Proulx,Pass,Megan Berry
,Direction,<<<<<<,POINT,Christopher Keates,Pass,Jonathan Pindur,Pass,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Alec Clark,D+,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Castonguay,D+,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Geofford seaborn,D+,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mark Donahue,D+,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Andrea Proulx,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Megan Berry,D+,Mel Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Mark Donahue,Pass,Rob Ives,Pass,David Townsend,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mark Donahue,D-,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Rob Ives,D-,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrea Proulx,D-,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Marie-Claude Lacombe,D-,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Neena Sidhu,Pass,Jonathan Pindur,Pass,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Megan Berry,Pass,Christopher Castonguay,Pass,Alec Clark,Pass,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Jonathan Pindur,Pass,Mel Berry,Pass,Dan Thomson,Pass,Jonathan Pindur,Pass,Mehmet Karman,Pass,Dan Thomson,Pass,Neena Sidhu,Pass,Mel Berry,,,,,,,,,,,,,,,,,,,,,,
,D,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Christopher Castonguay,Pass,Geofford seaborn,Pass,Alec Clark,Pass,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Christopher Keates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Dan Thomson,Pass,Mel Berry,Pass,Christopher Keates,Pass,Jonathan Pindur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Keates,D-,Alec Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Dan Thomson,D-,Christopher Castonguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Pindur,D-,Geofford seaborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mehmet Karman,D-,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Mel Berry,D-,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Mark Donahue,Pass,Megan Berry,Pass,Andrea Proulx,Pass,Megan Berry,Pass,Rob Ives,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Nina Ramic,Pass,Mehmet Karman,Pass,Nina Ramic,Pass,Andrew W Cameron,Pass,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Rob Ives,Pass,Mark Donahue,Pass,Rob Ives,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Chris Tran,Pass,Andrew W Cameron,Pass,Nina Ramic,Pass,Patrick Kenzie,Pass,Chris Tran,Pass,Adrienne Junek,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Mark Donahue,D+,Mehmet Karman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Rob Ives,D+,Patrick Kenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
